28767,3914,3650,3239,3463,3970,3967,3971,3766,3956,3969,585,-0.8689,-0.2035,-0.4623,0.1831,-0.3662,0.1831,25.00,10.00,-37.00
28827,3917,3648,3250,3477,3970,3963,3970,3767,3958,3974,586,-0.8701,-0.2019,-0.4625,0.0610,-0.3662,0.0610,25.00,10.00,-37.00
28879,3920,3640,3260,3481,3972,3964,3971,3767,3957,3972,582,-0.8690,-0.2020,-0.4630,0.1831,-0.4272,0.1221,25.00,9.00,-32.00
28939,3921,3637,3272,3489,3968,3963,3969,3770,3958,3969,582,-0.8683,-0.2018,-0.4626,0.2441,-0.1221,0.0610,25.00,9.00,-32.00
29001,3923,3637,3279,3500,3970,3963,3971,3768,3957,3970,581,-0.8676,-0.2025,-0.4628,0.1221,-0.1221,0.2441,26.00,8.00,-35.00
29063,3926,3632,3275,3501,3968,3963,3972,3767,3958,3971,581,-0.8667,-0.2020,-0.4644,0.1221,0.0000,0.1221,25.00,8.00,-36.00
29122,3922,3635,3285,3508,3971,3964,3968,3769,3959,3976,582,-0.8678,-0.2030,-0.4644,0.1221,0.0610,0.1221,25.00,8.00,-36.00
29184,3921,3636,3288,3509,3969,3963,3971,3767,3961,3972,582,-0.8684,-0.2043,-0.4648,0.1221,0.1831,0.3052,27.00,8.00,-38.00
29243,3922,3637,3289,3511,3972,3962,3974,3767,3962,3972,580,-0.8698,-0.2020,-0.4634,0.3052,0.4883,0.3052,27.00,8.00,-38.00
29305,3923,3632,3289,3511,3974,3965,3971,3764,3961,3972,583,-0.8680,-0.2048,-0.4658,0.0000,-0.0610,0.7324,24.00,9.00,-38.00
29367,3926,3636,3291,3512,3973,3962,3970,3767,3963,3974,581,-0.8691,-0.2063,-0.4650,-0.0610,-0.0610,0.8545,27.00,10.00,-37.00
29427,3924,3637,3292,3516,3974,3964,3972,3771,3962,3972,581,-0.8706,-0.2063,-0.4633,-0.1221,-0.4272,0.6104,27.00,10.00,-37.00
29490,3924,3626,3293,3519,3973,3962,3972,3770,3961,3975,583,-0.8669,-0.2056,-0.4647,0.0610,-0.4272,0.1831,26.00,7.00,-35.00
29552,3924,3615,3301,3518,3974,3960,3972,3772,3961,3970,580,-0.8661,-0.2052,-0.4646,0.0000,-0.3052,0.1221,24.00,9.00,-37.00
29612,3925,3617,3303,3525,3972,3959,3973,3770,3963,3971,580,-0.8661,-0.2065,-0.4658,0.0000,-0.1221,0.3052,24.00,9.00,-37.00
29675,3929,3617,3297,3526,3971,3962,3971,3763,3962,3969,579,-0.8680,-0.2070,-0.4664,0.1221,-0.1831,0.0610,27.00,11.00,-37.00
29735,3926,3617,3303,3528,3974,3962,3972,3765,3962,3972,581,-0.8677,-0.2078,-0.4678,0.1221,-0.3662,0.0000,27.00,11.00,-37.00
29798,3929,3603,3304,3538,3973,3961,3972,3765,3960,3974,577,-0.8661,-0.2047,-0.4673,0.1221,-0.4272,0.1831,28.00,10.00,-40.00
29860,3928,3607,3305,3540,3973,3958,3974,3771,3961,3974,578,-0.8661,-0.2075,-0.4679,0.1221,0.0610,0.3662,25.00,7.00,-37.00
29920,3932,3609,3313,3540,3973,3959,3972,3769,3961,3978,576,-0.8657,-0.2081,-0.4675,-0.1831,-0.0610,0.7324,25.00,7.00,-37.00
29982,3926,3612,3309,3534,3966,3958,3972,3764,3962,3973,584,-0.8660,-0.2065,-0.4674,0.0610,0.1221,0.4272,24.00,10.00,-36.00
30042,3929,3610,3309,3541,3969,3963,3976,3769,3961,3974,577,-0.8665,-0.2063,-0.4657,0.1831,0.3052,0.0610,24.00,10.00,-36.00
30105,3929,3616,3302,3539,3970,3960,3972,3771,3963,3973,578,-0.8655,-0.2065,-0.4672,0.1831,0.3662,0.0000,26.00,10.00,-34.00
30167,3929,3620,3298,3536,3968,3962,3973,3768,3963,3976,580,-0.8671,-0.2074,-0.4650,0.1831,0.4272,-0.1831,23.00,9.00,-37.00
30227,3930,3623,3295,3534,3972,3964,3970,3768,3962,3974,576,-0.8666,-0.2076,-0.4672,0.1221,-0.2441,-0.1831,23.00,9.00,-37.00
30289,3926,3623,3282,3527,3969,3962,3972,3766,3959,3969,578,-0.8658,-0.2063,-0.4662,0.0610,0.2441,-0.1831,25.00,8.00,-36.00
30338,3925,3631,3266,3515,3967,3962,3967,3768,3958,3973,580,-0.8652,-0.2067,-0.4659,0.2441,0.6104,-0.0610,25.00,8.00,-36.00
30402,3922,3644,3250,3502,3969,3965,3970,3770,3960,3975,582,-0.8662,-0.2065,-0.4651,0.1221,0.5493,0.0000,26.00,8.00,-38.00
30464,3917,3655,3234,3485,3966,3966,3969,3768,3955,3973,581,-0.8691,-0.2053,-0.4658,0.2441,0.8545,0.0000,24.00,9.00,-39.00
30524,3915,3669,3224,3455,3968,3967,3970,3767,3956,3972,579,-0.8645,-0.2057,-0.4645,0.1221,0.9766,0.1221,24.00,9.00,-39.00
30587,3910,3684,3159,3416,3969,3968,3966,3769,3951,3975,585,-0.8701,-0.2081,-0.4644,0.1221,1.2817,0.4883,26.00,12.00,-37.00
30647,3909,3700,3142,3375,3969,3972,3961,3765,3952,3969,582,-0.8672,-0.2076,-0.4639,0.6714,1.9531,-0.3052,26.00,12.00,-37.00
30710,3905,3706,3139,3367,3967,3974,3963,3766,3953,3975,587,-0.8712,-0.2069,-0.4615,0.0000,0.3052,0.7935,25.00,7.00,-37.00
30772,3905,3712,3142,3369,3967,3975,3964,3767,3953,3977,582,-0.8667,-0.2091,-0.4623,0.3662,0.4883,-0.0610,25.00,9.00,-40.00
30820,3905,3715,3143,3372,3968,3973,3963,3766,3952,3974,583,-0.8673,-0.2068,-0.4612,0.3662,0.5493,0.1221,25.00,9.00,-40.00
30884,3903,3721,3142,3370,3969,3972,3965,3770,3951,3974,582,-0.8700,-0.2070,-0.4603,0.3662,1.1597,0.1831,24.00,7.00,-34.00
30944,3902,3723,3132,3364,3969,3974,3966,3768,3948,3978,585,-0.8693,-0.2064,-0.4608,0.3662,0.9766,-0.4272,24.00,7.00,-34.00
31008,3902,3728,3108,3337,3968,3977,3964,3766,3949,3977,589,-0.8696,-0.2051,-0.4596,0.1831,0.7935,-0.3052,25.00,8.00,-39.00
31070,3900,3738,3070,3301,3964,3978,3961,3769,3947,3977,586,-0.8688,-0.2062,-0.4591,0.2441,0.7935,-0.0610,26.00,10.00,-37.00
31118,3894,3741,3052,3278,3963,3978,3961,3763,3945,3978,584,-0.8715,-0.2078,-0.4590,0.1831,0.8545,-0.0610,26.00,10.00,-37.00
31181,3892,3745,3023,3241,3963,3979,3961,3761,3942,3977,589,-0.8701,-0.2061,-0.4575,0.1831,0.4272,0.0610,25.00,10.00,-39.00
31230,3894,3747,3007,3229,3971,3977,3958,3767,3941,3977,586,-0.8733,-0.2076,-0.4580,0.3052,0.3662,-0.1221,25.00,10.00,-39.00
31293,3888,3750,3005,3224,3969,3981,3953,3766,3942,3972,586,-0.8704,-0.2070,-0.4573,0.1221,0.4883,0.1831,24.00,9.00,-38.00
31341,3890,3752,2989,3217,3968,3977,3957,3766,3938,3980,586,-0.8707,-0.2067,-0.4570,0.0610,0.4272,0.3052,24.00,9.00,-38.00
31403,3888,3754,2979,3194,3962,3981,3953,3766,3937,3980,582,-0.8717,-0.2086,-0.4576,0.3052,0.7324,0.3052,24.00,9.00,-39.00
31465,3882,3756,2963,3186,3965,3980,3954,3767,3937,3978,587,-0.8745,-0.2072,-0.4559,0.3052,0.6104,0.0000,24.00,8.00,-36.00
31525,3876,3756,2962,3184,3965,3978,3961,3766,3933,3975,585,-0.8719,-0.2085,-0.4564,0.0610,0.1221,0.2441,24.00,8.00,-36.00
31588,3882,3752,2959,3183,3962,3980,3957,3767,3932,3976,587,-0.8715,-0.2075,-0.4564,0.3052,0.2441,0.1221,27.00,7.00,-38.00
31648,3882,3747,2970,3181,3970,3977,3956,3765,3937,3977,586,-0.8713,-0.2083,-0.4569,0.1831,-0.0610,0.3052,27.00,7.00,-38.00
31711,3886,3743,2982,3209,3964,3978,3958,3763,3935,3982,585,-0.8729,-0.2096,-0.4568,0.3052,-0.1831,0.0610,24.00,10.00,-40.00
31772,3888,3736,3006,3234,3968,3978,3960,3767,3935,3979,587,-0.8712,-0.2079,-0.4573,0.2441,-0.1831,0.3052,26.00,11.00,-41.00
31832,3889,3737,3026,3254,3966,3975,3960,3762,3942,3977,586,-0.8707,-0.2056,-0.4561,0.4883,0.3052,-0.1831,26.00,11.00,-41.00
31895,3891,3734,3034,3260,3966,3978,3960,3766,3937,3975,586,-0.8710,-0.2091,-0.4561,0.1221,0.1831,0.4272,24.00,9.00,-38.00
31956,3893,3735,3038,3260,3961,3973,3960,3767,3943,3976,585,-0.8718,-0.2083,-0.4580,0.1831,0.1221,0.2441,26.00,9.00,-40.00
32016,3892,3740,3033,3254,3969,3973,3960,3764,3943,3977,587,-0.8710,-0.2081,-0.4579,0.3052,0.3662,0.1831,26.00,9.00,-40.00
32078,3894,3735,3035,3253,3966,3977,3961,3762,3939,3977,585,-0.8726,-0.2075,-0.4561,0.1831,0.3662,0.3662,25.00,8.00,-41.00
32138,3893,3735,3039,3254,3965,3974,3960,3762,3940,3976,587,-0.8708,-0.2080,-0.4567,0.3052,0.0610,0.0000,25.00,8.00,-41.00
